#INH Enhancers
#Created from output/INH_5KB_STITCHED_REGION_MAP.txt
#Ranked by INH.H3K27ac.sorted.bam
#Using cutoff of 15595.8 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	INH.H3K27ac.sorted.bam	enhancerRank	isSuper
1_peak_136035_lociStitched	chr6	71382400	71382600	1	201	28.88	37653	0
1_peak_14553_lociStitched	chr11	73214000	73214200	1	201	28.84	37654	0
2_peak_71328_lociStitched	chr19	31529600	31531200	2	1402	28.8	37655	0
1_peak_10885_lociStitched	chr11	19864600	19864800	1	201	28.76	37656	0
1_peak_16362_lociStitched	chr11	93828400	93828600	1	201	28.76	37657	0
1_peak_12400_lociStitched	chr11	45311800	45312400	1	601	28.74	37658	0
1_peak_154514_lociStitched	chr8	87390200	87390400	1	201	28.72	37659	0
1_peak_145159_lociStitched	chr7	81132800	81133200	1	401	28.68	37660	0
1_peak_14375_lociStitched	chr11	71002400	71002800	1	401	28.68	37661	0
1_peak_69554_lociStitched	chr19	5293600	5293800	1	201	28.64	37662	0
1_peak_59172_lociStitched	chr17	48254600	48254800	1	201	28.56	37663	0
1_peak_100302_lociStitched	chr2	181865600	181865800	1	201	28.56	37664	0
1_peak_164116_lociStitched	chr9	70915400	70915600	1	201	28.56	37665	0
1_peak_62015_lociStitched	chr17	88860000	88860200	1	201	28.52	37666	0
1_peak_31743_lociStitched	chr13	74562800	74563000	1	201	28.48	37667	0
1_peak_53846_lociStitched	chr16	63057200	63057400	1	201	28.48	37668	0
1_peak_51287_lociStitched	chr16	28273800	28274200	1	401	28.48	37669	0
1_peak_162642_lociStitched	chr9	56996800	56997000	1	201	28.44	37670	0
1_peak_164432_lociStitched	chr9	74228200	74228400	1	201	28.4	37671	0
1_peak_94753_lociStitched	chr2	118320600	118320800	1	201	28.36	37672	0
1_peak_15750_lociStitched	chr11	85767800	85768000	1	201	28.32	37673	0
1_peak_164428_lociStitched	chr9	74056600	74056800	1	201	28.32	37674	0
1_peak_59130_lociStitched	chr17	47500400	47500600	1	201	28.28	37675	0
1_peak_47903_lociStitched	chr15	93308200	93308400	1	201	28.24	37676	0
1_peak_127817_lociStitched	chr5	113764800	113765000	1	201	28.2	37677	0
1_peak_164223_lociStitched	chr9	72132000	72132200	1	201	28.16	37678	0
1_peak_170765_lociStitched	chrX	161771600	161772000	1	401	28.12	37679	0
1_peak_97443_lociStitched	chr2	150312200	150312400	1	201	28.04	37680	0
1_peak_21806_lociStitched	chr12	45832600	45833200	1	601	28.02	37681	0
1_peak_19600_lociStitched	chr11	120493800	120494000	1	201	28	37682	0
1_peak_114858_lociStitched	chr4	99838000	99838200	1	201	27.96	37683	0
1_peak_125704_lociStitched	chr5	74402000	74402200	1	201	27.92	37684	0
1_peak_163157_lociStitched	chr9	62250600	62250800	1	201	27.88	37685	0
1_peak_84506_lociStitched	chr1	177984600	177984800	1	201	27.88	37686	0
1_peak_37799_lociStitched	chr14	60457000	60457200	1	201	27.84	37687	0
1_peak_39946_lociStitched	chr14	103317000	103317400	1	401	27.84	37688	0
1_peak_101607_lociStitched	chr3	31841200	31841600	1	401	27.84	37689	0
1_peak_144319_lociStitched	chr7	68697200	68697400	1	201	27.8	37690	0
1_peak_12711_lociStitched	chr11	52005600	52005800	1	201	27.8	37691	0
1_peak_147083_lociStitched	chr7	111335200	111335800	1	601	27.78	37692	0
1_peak_49973_lociStitched	chr16	11027800	11028000	1	201	27.76	37693	0
1_peak_82620_lociStitched	chr1	157433200	157433400	1	201	27.72	37694	0
1_peak_34137_lociStitched	chr13	114309600	114310000	1	401	27.72	37695	0
1_peak_43976_lociStitched	chr15	45711600	45712200	1	601	27.66	37696	0
1_peak_53391_lociStitched	chr16	46430400	46430600	1	201	27.56	37697	0
1_peak_82490_lociStitched	chr1	155596200	155596400	1	201	27.52	37698	0
1_peak_71549_lociStitched	chr19	36350200	36350400	1	201	27.48	37699	0
1_peak_60458_lociStitched	chr17	69376600	69376800	1	201	27.44	37700	0
1_peak_144724_lociStitched	chr7	77988200	77988400	1	201	27.44	37701	0
1_peak_77373_lociStitched	chr1	64898400	64898600	1	201	27.44	37702	0
1_peak_15524_lociStitched	chr11	81815000	81815800	1	801	27.44	37703	0
1_peak_79956_lociStitched	chr1	115981600	115982400	1	801	27.36	37704	0
1_peak_31647_lociStitched	chr13	71751600	71752200	1	601	27.3	37705	0
1_peak_147117_lociStitched	chr7	111730400	111730800	1	401	27.28	37706	0
1_peak_65045_lociStitched	chr18	37092400	37092600	1	201	27.24	37707	0
1_peak_91752_lociStitched	chr2	73311000	73311400	1	401	27.16	37708	0
1_peak_32216_lociStitched	chr13	87128200	87128600	1	401	27.16	37709	0
1_peak_27556_lociStitched	chr13	12396400	12397600	1	1201	27.12	37710	0
1_peak_15072_lociStitched	chr11	77077000	77077200	1	201	27.08	37711	0
1_peak_62369_lociStitched	chr17	94669400	94669600	1	201	27.04	37712	0
1_peak_80547_lociStitched	chr1	131120600	131120800	1	201	27	37713	0
1_peak_78017_lociStitched	chr1	75522800	75523000	1	201	27	37714	0
1_peak_83688_lociStitched	chr1	168584000	168584600	1	601	27	37715	0
1_peak_150980_lociStitched	chr8	30551000	30551600	1	601	27	37716	0
1_peak_167855_lociStitched	chr9	122531800	122532400	1	601	26.94	37717	0
1_peak_106954_lociStitched	chr3	124027400	124027600	1	201	26.92	37718	0
1_peak_109155_lociStitched	chr3	158213600	158214000	1	401	26.84	37719	0
1_peak_131821_lociStitched	chr6	4719400	4719600	1	201	26.8	37720	0
1_peak_158674_lociStitched	chr8	127070800	127071200	1	401	26.8	37721	0
1_peak_21653_lociStitched	chr12	41457200	41457600	1	401	26.8	37722	0
1_peak_101844_lociStitched	chr3	38433200	38433400	1	201	26.76	37723	0
1_peak_42841_lociStitched	chr15	36650200	36650400	1	201	26.76	37724	0
1_peak_110335_lociStitched	chr4	24803000	24803200	1	201	26.64	37725	0
1_peak_167850_lociStitched	chr9	122288000	122288200	1	201	26.6	37726	0
1_peak_94878_lociStitched	chr2	119460800	119461000	1	201	26.6	37727	0
1_peak_112222_lociStitched	chr4	58131800	58132000	1	201	26.6	37728	0
1_peak_71776_lociStitched	chr19	38891200	38891400	1	201	26.52	37729	0
1_peak_21332_lociStitched	chr12	37358400	37358800	1	401	26.52	37730	0
1_peak_100311_lociStitched	chr3	5305400	5306000	1	601	26.52	37731	0
1_peak_108519_lociStitched	chr3	149385400	149385800	1	401	26.48	37732	0
1_peak_169868_lociStitched	chrX	102931600	102931800	1	201	26.4	37733	0
1_peak_62661_lociStitched	chr18	8645600	8645800	1	201	26.4	37734	0
1_peak_143004_lociStitched	chr7	45875200	45875400	1	201	26.4	37735	0
1_peak_81655_lociStitched	chr1	143946800	143947200	1	401	26.4	37736	0
1_peak_22195_lociStitched	chr12	57009000	57010200	1	1201	26.4	37737	0
1_peak_1427_lociStitched	chr10	18243600	18243800	1	201	26.32	37738	0
1_peak_63332_lociStitched	chr18	17383600	17384400	1	801	26.32	37739	0
1_peak_71542_lociStitched	chr19	35143200	35143800	1	601	26.28	37740	0
1_peak_92419_lociStitched	chr2	82069000	82069200	1	201	26.24	37741	0
1_peak_136142_lociStitched	chr6	71905600	71905800	1	201	26.16	37742	0
1_peak_103122_lociStitched	chr3	65164600	65165000	1	401	26.12	37743	0
1_peak_17067_lociStitched	chr11	100769200	100769400	1	201	25.96	37744	0
1_peak_130620_lociStitched	chr5	138617800	138618000	1	201	25.92	37745	0
1_peak_86692_lociStitched	chr2	14394600	14395000	1	401	25.92	37746	0
1_peak_125806_lociStitched	chr5	79784400	79784800	1	401	25.92	37747	0
2_peak_30683_lociStitched	chr13	55360600	55361200	2	602	25.92	37748	0
1_peak_41965_lociStitched	chr15	27043400	27044400	1	1001	25.9	37749	0
1_peak_144064_lociStitched	chr7	65646400	65646600	1	201	25.88	37750	0
1_peak_145692_lociStitched	chr7	91873800	91874200	1	401	25.88	37751	0
1_peak_95847_lociStitched	chr2	130976400	130976600	1	201	25.8	37752	0
1_peak_151391_lociStitched	chr8	36238200	36238400	1	201	25.72	37753	0
1_peak_168683_lociStitched	chrX	47922400	47922600	1	201	25.68	37754	0
1_peak_124962_lociStitched	chr5	64225400	64225600	1	201	25.68	37755	0
1_peak_54541_lociStitched	chr16	83465800	83466200	1	401	25.68	37756	0
1_peak_129353_lociStitched	chr5	124528600	124528800	1	201	25.64	37757	0
1_peak_149958_lociStitched	chr8	11546600	11546800	1	201	25.64	37758	0
1_peak_22244_lociStitched	chr12	63739400	63740200	1	801	25.6	37759	0
1_peak_115363_lociStitched	chr4	103112800	103113000	1	201	25.52	37760	0
1_peak_55964_lociStitched	chr17	4985400	4985600	1	201	25.52	37761	0
1_peak_124905_lociStitched	chr5	61355200	61355800	1	601	25.5	37762	0
1_peak_133231_lociStitched	chr6	29474600	29474800	1	201	25.48	37763	0
1_peak_97261_lociStitched	chr2	145832200	145832400	1	201	25.36	37764	0
1_peak_24729_lociStitched	chr12	89094000	89094400	1	401	25.28	37765	0
1_peak_1997_lociStitched	chr10	27488400	27489000	1	601	25.26	37766	0
1_peak_26635_lociStitched	chr12	112124000	112124200	1	201	25.24	37767	0
1_peak_110164_lociStitched	chr4	16775200	16776000	1	801	25.2	37768	0
1_peak_120878_lociStitched	chr4	155871000	155871200	1	201	25.16	37769	0
1_peak_117143_lociStitched	chr4	128247000	128247600	1	601	25.14	37770	0
1_peak_70445_lociStitched	chr19	20006200	20006400	1	201	25.08	37771	0
1_peak_112035_lociStitched	chr4	54980000	54980400	1	401	25.08	37772	0
1_peak_125708_lociStitched	chr5	74482400	74482800	1	401	25.04	37773	0
1_peak_54268_lociStitched	chr16	73424000	73424800	1	801	25.04	37774	0
1_peak_96807_lociStitched	chr2	140704400	140704600	1	201	25	37775	0
1_peak_89451_lociStitched	chr2	42204600	42205000	1	401	24.96	37776	0
1_peak_95363_lociStitched	chr2	125186800	125187000	1	201	24.84	37777	0
1_peak_13862_lociStitched	chr11	64926000	64926400	1	401	24.84	37778	0
1_peak_85271_lociStitched	chr1	186063000	186063400	1	401	24.84	37779	0
1_peak_137969_lociStitched	chr6	97990400	97991000	1	601	24.78	37780	0
1_peak_77652_lociStitched	chr1	71614800	71615000	1	201	24.68	37781	0
1_peak_52611_lociStitched	chr16	39374800	39375200	1	401	24.68	37782	0
1_peak_151750_lociStitched	chr8	44020800	44021000	1	201	24.64	37783	0
1_peak_77595_lociStitched	chr1	68505000	68505200	1	201	24.6	37784	0
1_peak_134743_lociStitched	chr6	49323400	49323600	1	201	24.6	37785	0
1_peak_48201_lociStitched	chr15	97966600	97966800	1	201	24.6	37786	0
1_peak_135493_lociStitched	chr6	56593000	56593400	1	401	24.6	37787	0
1_peak_15083_lociStitched	chr11	77347400	77347600	1	201	24.56	37788	0
1_peak_48082_lociStitched	chr15	95934600	95934800	1	201	24.48	37789	0
1_peak_28774_lociStitched	chr13	36404200	36404400	1	201	24.44	37790	0
1_peak_36111_lociStitched	chr14	30740200	30740400	1	201	24.44	37791	0
1_peak_33991_lociStitched	chr13	112854000	112854200	1	201	24.44	37792	0
1_peak_3158_lociStitched	chr10	47346400	47347000	1	601	24.42	37793	0
1_peak_101487_lociStitched	chr3	28681800	28682000	1	201	24.4	37794	0
1_peak_157682_lociStitched	chr8	122427400	122427600	1	201	24.4	37795	0
1_peak_59758_lociStitched	chr17	61437800	61438600	1	801	24.4	37796	0
2_peak_32032_lociStitched	chr13	82483000	82484000	2	802	24.4	37797	0
1_peak_13480_lociStitched	chr11	60725400	60725600	1	201	24.36	37798	0
1_peak_36373_lociStitched	chr14	32651800	32652200	1	401	24.36	37799	0
1_peak_139413_lociStitched	chr6	118346000	118346200	1	201	24.28	37800	0
1_peak_112003_lociStitched	chr4	53647600	53647800	1	201	24.28	37801	0
1_peak_143501_lociStitched	chr7	51859000	51859200	1	201	24.24	37802	0
1_peak_64070_lociStitched	chr18	27784400	27785400	1	1001	24.2	37803	0
1_peak_99403_lociStitched	chr2	167649400	167649600	1	201	24.16	37804	0
1_peak_164803_lociStitched	chr9	80373600	80374000	1	401	24.16	37805	0
1_peak_66429_lociStitched	chr18	56103400	56103800	1	401	24.12	37806	0
1_peak_67496_lociStitched	chr18	65801800	65802200	1	401	24.12	37807	0
1_peak_129735_lociStitched	chr5	129666800	129667000	1	201	24.08	37808	0
1_peak_81778_lociStitched	chr1	149432600	149433000	1	401	24.08	37809	0
1_peak_80249_lociStitched	chr1	125386000	125386200	1	201	24	37810	0
1_peak_34432_lociStitched	chr14	8525800	8526600	1	801	24	37811	0
1_peak_36562_lociStitched	chr14	39058200	39058600	1	401	23.92	37812	0
1_peak_152001_lociStitched	chr8	46801800	46802000	1	201	23.88	37813	0
1_peak_129227_lociStitched	chr5	123822800	123823000	1	201	23.76	37814	0
1_peak_92527_lociStitched	chr2	84757400	84757600	1	201	23.76	37815	0
1_peak_112546_lociStitched	chr4	62879200	62879800	1	601	23.64	37816	0
1_peak_111830_lociStitched	chr4	48559800	48560000	1	201	23.56	37817	0
1_peak_133336_lociStitched	chr6	30389600	30390000	1	401	23.56	37818	0
1_peak_138068_lociStitched	chr6	99881400	99882200	1	801	23.52	37819	0
1_peak_90941_lociStitched	chr2	60829000	60829200	1	201	23.48	37820	0
1_peak_22094_lociStitched	chr12	53556200	53556600	1	401	23.48	37821	0
1_peak_125508_lociStitched	chr5	72426400	72427200	1	801	23.44	37822	0
1_peak_37426_lociStitched	chr14	56096800	56097600	1	801	23.44	37823	0
1_peak_90243_lociStitched	chr2	54937400	54937600	1	201	23.4	37824	0
1_peak_20333_lociStitched	chr12	13766800	13767400	1	601	23.34	37825	0
1_peak_65854_lociStitched	chr18	46139000	46139200	1	201	23.32	37826	0
1_peak_61335_lociStitched	chr17	83401600	83401800	1	201	23.24	37827	0
1_peak_99578_lociStitched	chr2	172052400	172053000	1	601	23.22	37828	0
1_peak_154748_lociStitched	chr8	89152400	89152600	1	201	23.16	37829	0
1_peak_170277_lociStitched	chrX	142906400	142906600	1	201	23.12	37830	0
1_peak_154747_lociStitched	chr8	88717600	88717800	1	201	23.08	37831	0
1_peak_113983_lociStitched	chr4	83926000	83926200	1	201	23.08	37832	0
1_peak_141667_lociStitched	chr7	6365000	6365200	1	201	23.04	37833	0
1_peak_20178_lociStitched	chr12	9469800	9470600	1	801	23.04	37834	0
1_peak_19949_lociStitched	chr12	4844800	4845200	1	401	23	37835	0
1_peak_138768_lociStitched	chr6	113240800	113241000	1	201	22.92	37836	0
1_peak_99838_lociStitched	chr2	179562200	179562600	1	401	22.88	37837	0
1_peak_79920_lociStitched	chr1	111286000	111286800	1	801	22.88	37838	0
1_peak_123149_lociStitched	chr5	31835800	31836200	1	401	22.8	37839	0
1_peak_145907_lociStitched	chr7	94733200	94734000	1	801	22.8	37840	0
1_peak_12470_lociStitched	chr11	47704800	47705000	1	201	22.78	37841	0
1_peak_153143_lociStitched	chr8	72223000	72223200	1	201	22.74	37842	0
1_peak_140474_lociStitched	chr6	128142000	128142200	1	201	22.66	37843	0
1_peak_134496_lociStitched	chr6	45829600	45830000	1	401	22.64	37844	0
1_peak_54270_lociStitched	chr16	73706800	73707400	1	601	22.62	37845	0
1_peak_47917_lociStitched	chr15	93824800	93825400	1	601	22.56	37846	0
1_peak_150886_lociStitched	chr8	26453000	26453200	1	201	22.54	37847	0
1_peak_137921_lociStitched	chr6	97366200	97366400	1	201	22.5	37848	0
1_peak_125766_lociStitched	chr5	76346400	76346800	1	401	22.44	37849	0
1_peak_110169_lociStitched	chr4	17636000	17636600	1	601	22.44	37850	0
1_peak_679_lociStitched	chr10	8969800	8970000	1	201	22.42	37851	0
1_peak_128754_lociStitched	chr5	121062800	121063000	1	201	22.38	37852	0
1_peak_89448_lociStitched	chr2	42113600	42113800	1	201	22.38	37853	0
1_peak_33284_lociStitched	chr13	107072600	107072800	1	201	22.38	37854	0
1_peak_6625_lociStitched	chr10	84301800	84302000	1	201	22.34	37855	0
1_peak_145888_lociStitched	chr7	93007000	93007200	1	201	22.34	37856	0
1_peak_57229_lociStitched	chr17	22078600	22078800	1	201	22.3	37857	0
1_peak_131339_lociStitched	chr5	146218000	146218200	1	201	22.3	37858	0
1_peak_57655_lociStitched	chr17	26884200	26884600	1	401	22.28	37859	0
1_peak_134006_lociStitched	chr6	38447200	38447400	1	201	22.26	37860	0
1_peak_101868_lociStitched	chr3	40138800	40139200	1	401	22.24	37861	0
1_peak_102024_lociStitched	chr3	51195200	51195400	1	201	22.22	37862	0
1_peak_36485_lociStitched	chr14	34989400	34990000	1	601	22.2	37863	0
1_peak_150427_lociStitched	chr8	22038800	22039000	1	201	22.14	37864	0
1_peak_143668_lociStitched	chr7	63170600	63171000	1	401	22.08	37865	0
1_peak_71543_lociStitched	chr19	35282800	35283400	1	601	22.08	37866	0
1_peak_77645_lociStitched	chr1	70803200	70804000	1	801	22.08	37867	0
1_peak_69356_lociStitched	chr19	4001600	4001800	1	201	22.02	37868	0
1_peak_159479_lociStitched	chr9	22709800	22710000	1	201	22.02	37869	0
1_peak_168076_lociStitched	chrX	9734000	9734400	1	401	21.96	37870	0
1_peak_77561_lociStitched	chr1	67015400	67015600	1	201	21.94	37871	0
1_peak_92817_lociStitched	chr2	91442800	91443000	1	201	21.9	37872	0
1_peak_70010_lociStitched	chr19	7585400	7586000	1	601	21.9	37873	0
1_peak_129576_lociStitched	chr5	125451000	125451200	1	201	21.86	37874	0
1_peak_33356_lociStitched	chr13	108276600	108276800	1	201	21.86	37875	0
1_peak_22466_lociStitched	chr12	70599000	70599200	1	201	21.82	37876	0
1_peak_116911_lociStitched	chr4	125159600	125159800	1	201	21.82	37877	0
1_peak_106590_lociStitched	chr3	120838600	120839000	1	401	21.76	37878	0
1_peak_85297_lociStitched	chr1	187695200	187695400	1	201	21.74	37879	0
1_peak_2993_lociStitched	chr10	43222600	43223800	1	1201	21.72	37880	0
1_peak_69357_lociStitched	chr19	4011200	4011400	1	201	21.7	37881	0
1_peak_152496_lociStitched	chr8	64510400	64510600	1	201	21.7	37882	0
1_peak_53845_lociStitched	chr16	62981800	62982200	1	401	21.64	37883	0
1_peak_101757_lociStitched	chr3	36341000	36342000	1	1001	21.6	37884	0
1_peak_25747_lociStitched	chr12	101759200	101760000	1	801	21.52	37885	0
1_peak_28828_lociStitched	chr13	37976200	37976400	1	201	21.5	37886	0
1_peak_138824_lociStitched	chr6	113626400	113626600	1	201	21.5	37887	0
1_peak_114470_lociStitched	chr4	93145400	93145800	1	401	21.44	37888	0
1_peak_152423_lociStitched	chr8	63952600	63953000	1	401	21.36	37889	0
1_peak_34719_lociStitched	chr14	13567000	13567600	1	601	21.36	37890	0
1_peak_163038_lociStitched	chr9	60675800	60676000	1	201	21.3	37891	0
1_peak_127467_lociStitched	chr5	111290000	111290200	1	201	21.22	37892	0
1_peak_37443_lociStitched	chr14	56372200	56372400	1	201	21.22	37893	0
1_peak_158944_lociStitched	chr9	8340600	8341000	1	401	21.2	37894	0
1_peak_149777_lociStitched	chr8	8553200	8553600	1	401	21.16	37895	0
1_peak_34429_lociStitched	chr14	8367800	8368000	1	201	21.14	37896	0
1_peak_87856_lociStitched	chr2	29190400	29190600	1	201	21.14	37897	0
1_peak_108470_lociStitched	chr3	146577600	146578200	1	601	21.12	37898	0
1_peak_94881_lociStitched	chr2	119481200	119481400	1	201	21.1	37899	0
1_peak_101492_lociStitched	chr3	29795000	29796000	1	1001	21.1	37900	0
1_peak_126379_lociStitched	chr5	93020600	93020800	1	201	21.06	37901	0
1_peak_169554_lociStitched	chrX	94378400	94378600	1	201	20.94	37902	0
1_peak_165616_lociStitched	chr9	98213600	98214000	1	401	20.92	37903	0
1_peak_113844_lociStitched	chr4	82557200	82557400	1	201	20.86	37904	0
1_peak_168747_lociStitched	chrX	49100600	49100800	1	201	20.82	37905	0
1_peak_78551_lociStitched	chr1	85650200	85650400	1	201	20.82	37906	0
1_peak_104151_lociStitched	chr3	84709200	84709400	1	201	20.78	37907	0
1_peak_141976_lociStitched	chr7	24175800	24176000	1	201	20.74	37908	0
1_peak_34895_lociStitched	chr14	15996400	15996600	1	201	20.62	37909	0
1_peak_128030_lociStitched	chr5	115282200	115282400	1	201	20.58	37910	0
1_peak_112659_lociStitched	chr4	65367800	65368000	1	201	20.58	37911	0
1_peak_148525_lociStitched	chr7	131564600	131564800	1	201	20.54	37912	0
1_peak_151090_lociStitched	chr8	34138000	34138200	1	201	20.54	37913	0
1_peak_85170_lociStitched	chr1	183309600	183309800	1	201	20.5	37914	0
1_peak_8083_lociStitched	chr10	106289800	106290400	1	601	20.46	37915	0
1_peak_55916_lociStitched	chr17	3315000	3315400	1	401	20.4	37916	0
1_peak_110553_lociStitched	chr4	31671600	31672200	1	601	20.4	37917	0
1_peak_124273_lociStitched	chr5	43381600	43381800	1	201	20.38	37918	0
1_peak_20046_lociStitched	chr12	5943400	5943600	1	201	20.22	37919	0
1_peak_149712_lociStitched	chr8	4483400	4483600	1	201	20.22	37920	0
1_peak_136489_lociStitched	chr6	79335000	79335400	1	401	20.2	37921	0
1_peak_151882_lociStitched	chr8	45676000	45676200	1	201	20.14	37922	0
1_peak_149813_lociStitched	chr8	9385200	9385400	1	201	20.14	37923	0
1_peak_50370_lociStitched	chr16	17071000	17071200	1	201	20.1	37924	0
1_peak_22194_lociStitched	chr12	56891000	56891200	1	201	20.1	37925	0
1_peak_130590_lociStitched	chr5	137603200	137603400	1	201	20.06	37926	0
1_peak_40108_lociStitched	chr14	106268200	106268600	1	401	19.96	37927	0
1_peak_31607_lociStitched	chr13	70292200	70292600	1	401	19.96	37928	0
1_peak_66727_lociStitched	chr18	61159200	61159400	1	201	19.94	37929	0
1_peak_168715_lociStitched	chrX	48184600	48184800	1	201	19.9	37930	0
1_peak_170147_lociStitched	chrX	139222000	139222400	1	401	19.84	37931	0
1_peak_130290_lociStitched	chr5	134832600	134832800	1	201	19.82	37932	0
1_peak_112040_lociStitched	chr4	55035400	55035800	1	401	19.8	37933	0
1_peak_127481_lociStitched	chr5	112021600	112021800	1	201	19.7	37934	0
1_peak_123540_lociStitched	chr5	34661800	34662000	1	201	19.66	37935	0
1_peak_32349_lociStitched	chr13	92435400	92435600	1	201	19.66	37936	0
1_peak_76670_lociStitched	chr1	57529200	57529600	1	401	19.56	37937	0
1_peak_110299_lociStitched	chr4	23280200	23280600	1	401	19.56	37938	0
1_peak_75798_lociStitched	chr1	41411400	41411600	1	201	19.46	37939	0
1_peak_32733_lociStitched	chr13	97139800	97140000	1	201	19.46	37940	0
1_peak_104847_lociStitched	chr3	92764200	92764600	1	401	19.4	37941	0
