#EXC Enhancers
#Created from output/EXC_5KB_STITCHED_REGION_MAP.txt
#Ranked by EXC.H3K27ac.sorted.bam
#Using cutoff of 11792.88 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EXC.H3K27ac.sorted.bam	enhancerRank	isSuper
1_peak_153501_lociStitched	chr6	12628600	12629600	1	1001	343.8	35961	0
1_peak_151818_lociStitched	chr5	140225400	140226200	1	801	343.76	35962	0
1_peak_58122_lociStitched	chr15	92237200	92237800	1	601	343.74	35963	0
1_peak_134531_lociStitched	chr4	110334400	110335800	1	1401	343.7	35964	0
1_peak_96040_lociStitched	chr1	143200000	143200800	1	801	343.68	35965	0
1_peak_157693_lociStitched	chr6	72152800	72154000	1	1201	343.68	35966	0
2_peak_80716_lociStitched	chr18	74269400	74271000	2	1602	343.68	35967	0
1_peak_104681_lociStitched	chr2	35087200	35088200	1	1001	343.6	35968	0
1_peak_117956_lociStitched	chr3	22920800	22921800	1	1001	343.6	35969	0
1_peak_84420_lociStitched	chr19	36257800	36258600	1	801	343.52	35970	0
1_peak_172372_lociStitched	chr7	116407800	116409400	1	1601	343.52	35971	0
1_peak_3493_lociStitched	chr10	55416000	55417600	1	1601	343.52	35972	0
1_peak_55236_lociStitched	chr15	73925800	73927400	1	1601	343.52	35973	0
1_peak_12691_lociStitched	chr11	35057400	35058400	1	1001	343.5	35974	0
1_peak_177647_lociStitched	chr8	34499000	34500000	1	1001	343.5	35975	0
2_peak_45898_lociStitched	chr14	52152200	52153200	2	1002	343.5	35976	0
1_peak_136067_lociStitched	chr4	128373400	128374400	1	1001	343.5	35977	0
1_peak_26253_lociStitched	chr12	44566800	44567600	1	801	343.44	35978	0
1_peak_72811_lociStitched	chr17	71853200	71854400	1	1201	343.44	35979	0
1_peak_141164_lociStitched	chr5	23654400	23655800	1	1401	343.42	35980	0
2_peak_19239_lociStitched	chr11	96790000	96791400	2	1402	343.42	35981	0
1_peak_189381_lociStitched	chr9	46815200	46816600	1	1401	343.42	35982	0
2_peak_20913_lociStitched	chr11	106917400	106919000	2	1602	343.36	35983	0
1_peak_7502_lociStitched	chr10	94081800	94083000	1	1201	343.32	35984	0
1_peak_21231_lociStitched	chr11	108974000	108975000	1	1001	343.3	35985	0
2_peak_18686_lociStitched	chr11	89100200	89100800	2	602	343.2	35986	0
1_peak_49772_lociStitched	chr14	119021200	119021800	1	601	343.2	35987	0
1_peak_105496_lociStitched	chr2	46055000	46055800	1	801	343.2	35988	0
1_peak_130962_lociStitched	chr4	57245000	57245800	1	801	343.2	35989	0
1_peak_132502_lociStitched	chr4	85405600	85406200	1	601	343.14	35990	0
1_peak_52969_lociStitched	chr15	43541400	43542400	1	1001	343.1	35991	0
1_peak_116947_lociStitched	chr2	180495200	180496400	1	1201	343.08	35992	0
1_peak_70849_lociStitched	chr17	46418000	46419200	1	1201	343.08	35993	0
1_peak_118025_lociStitched	chr3	25763400	25765000	1	1601	343.04	35994	0
1_peak_91753_lociStitched	chr1	78451400	78452400	1	1001	343	35995	0
2_peak_75446_lociStitched	chr18	20055000	20057800	2	402	343	35996	0
1_peak_52791_lociStitched	chr15	40838000	40839200	1	1201	342.96	35997	0
1_peak_168097_lociStitched	chr7	66247400	66248400	1	1001	342.9	35998	0
1_peak_192270_lociStitched	chr9	69431200	69432000	1	801	342.88	35999	0
1_peak_88391_lociStitched	chr1	35550800	35552200	1	1401	342.86	36000	0
1_peak_157878_lociStitched	chr6	77197000	77198400	1	1401	342.86	36001	0
1_peak_164791_lociStitched	chr7	4739800	4740200	1	401	342.8	36002	0
1_peak_64475_lociStitched	chr16	44589000	44589800	1	801	342.8	36003	0
1_peak_58370_lociStitched	chr15	95005400	95006600	1	1201	342.72	36004	0
1_peak_87303_lociStitched	chr1	20867200	20868400	1	1201	342.72	36005	0
3_peak_102923_lociStitched	chr2	24963600	24965000	3	1403	342.72	36006	0
2_peak_91424_lociStitched	chr1	74662400	74663400	2	1002	342.7	36007	0
1_peak_141536_lociStitched	chr5	26707400	26708400	1	1001	342.7	36008	0
1_peak_9927_lociStitched	chr10	123100200	123101000	1	801	342.64	36009	0
1_peak_63721_lociStitched	chr16	37663600	37664600	1	1001	342.6	36010	0
1_peak_41106_lociStitched	chr13	107984400	107985400	1	1001	342.6	36011	0
1_peak_86653_lociStitched	chr1	3543000	3544400	1	1401	342.58	36012	0
1_peak_48874_lociStitched	chr14	80846200	80847200	1	1001	342.5	36013	0
1_peak_157404_lociStitched	chr6	64667400	64668400	1	1001	342.5	36014	0
1_peak_1145_lociStitched	chr10	17403800	17404800	1	1001	342.5	36015	0
1_peak_193415_lociStitched	chr9	87167000	87168000	1	1001	342.5	36016	0
1_peak_143495_lociStitched	chr5	44284200	44285000	1	801	342.48	36017	0
1_peak_82664_lociStitched	chr19	7566800	7567600	1	801	342.4	36018	0
1_peak_166662_lociStitched	chr7	46342400	46343400	1	1001	342.4	36019	0
1_peak_2291_lociStitched	chr10	36773400	36774200	1	801	342.32	36020	0
2_peak_168052_lociStitched	chr7	65623600	65625800	2	602	342.32	36021	0
1_peak_92438_lociStitched	chr1	86822200	86823200	1	1001	342.3	36022	0
1_peak_189021_lociStitched	chr9	45018400	45019400	1	1001	342.3	36023	0
1_peak_123594_lociStitched	chr3	104660800	104661600	1	801	342.24	36024	0
1_peak_194664_lociStitched	chr9	104710400	104711600	1	1201	342.24	36025	0
1_peak_74707_lociStitched	chr18	6027200	6028400	1	1201	342.24	36026	0
1_peak_151585_lociStitched	chr5	138979200	138980800	1	1601	342.24	36027	0
1_peak_112945_lociStitched	chr2	139832600	139834600	1	2001	342.2	36028	0
1_peak_147334_lociStitched	chr5	110705200	110706600	1	1401	342.16	36029	0
1_peak_30457_lociStitched	chr12	99904400	99905200	1	801	342.08	36030	0
1_peak_182033_lociStitched	chr8	95470800	95472400	1	1601	342.08	36031	0
1_peak_121399_lociStitched	chr3	81079400	81080000	1	601	342.06	36032	0
1_peak_130734_lociStitched	chr4	54837000	54838000	1	1001	342	36033	0
1_peak_92944_lociStitched	chr1	90866200	90868000	1	1801	342	36034	0
1_peak_32057_lociStitched	chr12	111864000	111864600	1	601	341.94	36035	0
1_peak_120727_lociStitched	chr3	69274200	69275400	1	1201	341.88	36036	0
1_peak_99696_lociStitched	chr1	180088200	180089600	1	1401	341.88	36037	0
1_peak_9332_lociStitched	chr10	116716800	116718600	1	1801	341.82	36038	0
1_peak_188437_lociStitched	chr9	41407000	41408800	1	1801	341.82	36039	0
1_peak_135637_lociStitched	chr4	124999200	125000200	1	1001	341.8	36040	0
1_peak_173449_lociStitched	chr7	126458000	126458800	1	801	341.76	36041	0
1_peak_153960_lociStitched	chr6	23663000	23663800	1	801	341.68	36042	0
1_peak_28762_lociStitched	chr12	81994800	81996000	1	1201	341.64	36043	0
1_peak_8777_lociStitched	chr10	109962800	109964600	1	1801	341.64	36044	0
1_peak_23984_lociStitched	chr12	12253800	12255600	1	1801	341.64	36045	0
2_peak_74676_lociStitched	chr18	5630200	5633000	2	402	341.6	36046	0
1_peak_28701_lociStitched	chr12	81702400	81703200	1	801	341.52	36047	0
1_peak_106020_lociStitched	chr2	54996800	54997800	1	1001	341.5	36048	0
1_peak_75331_lociStitched	chr18	16580400	16581000	1	601	341.46	36049	0
1_peak_142276_lociStitched	chr5	33239600	33240400	1	801	341.44	36050	0
1_peak_68548_lociStitched	chr17	14647400	14649000	1	1601	341.44	36051	0
1_peak_113056_lociStitched	chr2	141522000	141523200	1	1201	341.4	36052	0
1_peak_168212_lociStitched	chr7	67597600	67598800	1	1201	341.4	36053	0
1_peak_64821_lociStitched	chr16	52146000	52147400	1	1401	341.32	36054	0
1_peak_120415_lociStitched	chr3	65156800	65157800	1	1001	341.3	36055	0
1_peak_33537_lociStitched	chr13	14231400	14232200	1	801	341.28	36056	0
1_peak_178094_lociStitched	chr8	40341400	40342200	1	801	341.28	36057	0
1_peak_194750_lociStitched	chr9	105558000	105558800	1	801	341.28	36058	0
1_peak_135891_lociStitched	chr4	127509600	127510600	1	1001	341.2	36059	0
1_peak_129034_lociStitched	chr4	32197800	32199800	1	2001	341.2	36060	0
1_peak_51262_lociStitched	chr15	25793400	25794800	1	1401	341.18	36061	0
2_peak_49137_lociStitched	chr14	99711800	99713000	2	802	341.16	36062	0
1_peak_143592_lociStitched	chr5	44808200	44809000	1	801	341.12	36063	0
2_peak_142300_lociStitched	chr5	33377400	33378000	2	602	341.1	36064	0
1_peak_16205_lociStitched	chr11	69294600	69295600	1	1001	341.1	36065	0
1_peak_21082_lociStitched	chr11	108092800	108093600	1	801	341.04	36066	0
1_peak_145324_lociStitched	chr5	74105200	74106000	1	801	341.04	36067	0
1_peak_18528_lociStitched	chr11	87707200	87708800	1	1601	340.96	36068	0
1_peak_69695_lociStitched	chr17	29026200	29027400	1	1201	340.92	36069	0
1_peak_10022_lociStitched	chr10	125108400	125109400	1	1001	340.9	36070	0
1_peak_113631_lociStitched	chr2	146347400	146348400	1	1001	340.9	36071	0
1_peak_130018_lociStitched	chr4	45800200	45801200	1	1001	340.9	36072	0
1_peak_14718_lociStitched	chr11	56871000	56871800	1	801	340.88	36073	0
1_peak_128814_lociStitched	chr4	24700200	24701000	1	801	340.88	36074	0
2_peak_198990_lociStitched	chrX	165321200	165325800	2	2002	340.86	36075	0
1_peak_9751_lociStitched	chr10	121946000	121947000	1	1001	340.8	36076	0
2_peak_156106_lociStitched	chr6	43619000	43620600	2	402	340.8	36077	0
1_peak_6211_lociStitched	chr10	80972600	80974200	1	1601	340.8	36078	0
2_peak_100288_lociStitched	chr1	187674000	187676000	2	1602	340.8	36079	0
1_peak_78397_lociStitched	chr18	46669800	46672000	1	2201	340.78	36080	0
1_peak_83813_lociStitched	chr19	26447000	26448000	1	1001	340.7	36081	0
1_peak_122203_lociStitched	chr3	88561600	88562600	1	1001	340.7	36082	0
2_peak_151227_lociStitched	chr5	135486000	135487200	2	602	340.68	36083	0
1_peak_173247_lociStitched	chr7	124358400	124359200	1	801	340.64	36084	0
1_peak_133025_lociStitched	chr4	97809800	97810800	1	1001	340.6	36085	0
1_peak_118141_lociStitched	chr3	26966800	26967800	1	1001	340.5	36086	0
2_peak_178495_lociStitched	chr8	46800800	46802400	2	402	340.48	36087	0
2_peak_190623_lociStitched	chr9	56997200	57000000	2	1602	340.48	36088	0
2_peak_154061_lociStitched	chr6	25807200	25808400	2	1202	340.44	36089	0
1_peak_146695_lociStitched	chr5	102179800	102180800	1	1001	340.4	36090	0
1_peak_52806_lociStitched	chr15	40993800	40994400	1	601	340.38	36091	0
1_peak_100520_lociStitched	chr1	191402200	191403200	1	1001	340.3	36092	0
2_peak_196582_lociStitched	chr9	120502000	120502600	2	402	340.26	36093	0
1_peak_85743_lociStitched	chr19	48436000	48436800	1	801	340.24	36094	0
1_peak_158388_lociStitched	chr6	85162800	85163600	1	801	340.24	36095	0
1_peak_15864_lociStitched	chr11	67152800	67153800	1	1001	340.2	36096	0
1_peak_89412_lociStitched	chr1	43732200	43733400	1	1201	340.2	36097	0
1_peak_34542_lociStitched	chr13	32775400	32776600	1	1201	340.2	36098	0
2_peak_13703_lociStitched	chr11	46160400	46163600	2	1002	340.16	36099	0
1_peak_107552_lociStitched	chr2	72602200	72602800	1	601	340.14	36100	0
1_peak_3064_lociStitched	chr10	43349600	43350600	1	1001	340.1	36101	0
1_peak_83337_lociStitched	chr19	21559400	21560200	1	801	340.08	36102	0
1_peak_26305_lociStitched	chr12	45399200	45400000	1	801	340.08	36103	0
1_peak_2292_lociStitched	chr10	36791800	36792400	1	601	339.96	36104	0
1_peak_23467_lociStitched	chr12	4991600	4992800	1	1201	339.96	36105	0
1_peak_34274_lociStitched	chr13	25639200	25640400	1	1201	339.96	36106	0
1_peak_134334_lociStitched	chr4	108610600	108611400	1	801	339.92	36107	0
1_peak_70713_lociStitched	chr17	45266600	45268000	1	1401	339.92	36108	0
1_peak_125101_lociStitched	chr3	125683600	125685000	1	1401	339.92	36109	0
1_peak_140019_lociStitched	chr5	3545000	3545800	1	801	339.84	36110	0
2_peak_109239_lociStitched	chr2	94008600	94010200	2	1602	339.84	36111	0
1_peak_3086_lociStitched	chr10	43688600	43690200	1	1601	339.84	36112	0
1_peak_140202_lociStitched	chr5	7917600	7918600	1	1001	339.8	36113	0
1_peak_30037_lociStitched	chr12	95305400	95306400	1	1001	339.8	36114	0
1_peak_190242_lociStitched	chr9	54071000	54071600	1	601	339.72	36115	0
1_peak_145376_lociStitched	chr5	74420400	74421400	1	1001	339.7	36116	0
1_peak_30979_lociStitched	chr12	102776600	102777400	1	801	339.68	36117	0
1_peak_13645_lociStitched	chr11	45471600	45473200	1	1601	339.52	36118	0
1_peak_84090_lociStitched	chr19	29405200	29406600	1	1401	339.5	36119	0
1_peak_38611_lociStitched	chr13	76531000	76532200	1	1201	339.48	36120	0
1_peak_152808_lociStitched	chr5	149050200	149050800	1	601	339.42	36121	0
1_peak_72101_lociStitched	chr17	64836200	64837400	1	1201	339.36	36122	0
2_peak_128691_lociStitched	chr4	20124400	20125400	2	602	339.3	36123	0
1_peak_173734_lociStitched	chr7	130399200	130401000	1	1801	339.3	36124	0
3_peak_173720_lociStitched	chr7	129975400	129976800	3	1403	339.22	36125	0
1_peak_131385_lociStitched	chr4	65635600	65637000	1	1401	339.22	36126	0
2_peak_52385_lociStitched	chr15	37481000	37482600	2	1202	339.2	36127	0
2_peak_21898_lociStitched	chr11	116269600	116271600	2	402	339.2	36128	0
1_peak_144286_lociStitched	chr5	57943000	57943800	1	801	339.12	36129	0
1_peak_146678_lociStitched	chr5	102084600	102085600	1	1001	339.1	36130	0
1_peak_5127_lociStitched	chr10	71905000	71906000	1	1001	339.1	36131	0
1_peak_144910_lociStitched	chr5	68350800	68352200	1	1401	339.08	36132	0
1_peak_9411_lociStitched	chr10	117426000	117426800	1	801	339.04	36133	0
1_peak_132687_lociStitched	chr4	87369200	87370800	1	1601	339.04	36134	0
1_peak_143430_lociStitched	chr5	43634400	43636000	1	1601	339.04	36135	0
3_peak_162510_lociStitched	chr6	119864000	119865000	3	1003	339	36136	0
1_peak_134353_lociStitched	chr4	108753800	108754800	1	1001	339	36137	0
1_peak_176352_lociStitched	chr8	15666200	15667200	1	1001	339	36138	0
1_peak_160683_lociStitched	chr6	106922600	106923800	1	1201	339	36139	0
1_peak_153982_lociStitched	chr6	23909000	23910000	1	1001	338.9	36140	0
1_peak_5099_lociStitched	chr10	71302400	71303200	1	801	338.8	36141	0
1_peak_91978_lociStitched	chr1	82092800	82093600	1	801	338.8	36142	0
1_peak_7780_lociStitched	chr10	96486800	96487600	1	801	338.8	36143	0
1_peak_87764_lociStitched	chr1	25042000	25042800	1	801	338.8	36144	0
1_peak_63084_lociStitched	chr16	33591200	33592200	1	1001	338.8	36145	0
1_peak_58954_lociStitched	chr15	99637600	99638600	1	1001	338.8	36146	0
2_peak_121173_lociStitched	chr3	79592000	79593400	2	1402	338.8	36147	0
1_peak_57568_lociStitched	chr15	86807600	86809600	1	2001	338.8	36148	0
1_peak_173450_lociStitched	chr7	126473400	126474000	1	601	338.76	36149	0
1_peak_124915_lociStitched	chr3	122343200	122344200	1	1001	338.6	36150	0
1_peak_89712_lociStitched	chr1	51991000	51993000	1	2001	338.6	36151	0
2_peak_141907_lociStitched	chr5	30367800	30369800	2	1202	338.6	36152	0
2_peak_89471_lociStitched	chr1	45796200	45797800	2	1602	338.56	36153	0
1_peak_120090_lociStitched	chr3	57634800	57636200	1	1401	338.52	36154	0
1_peak_63970_lociStitched	chr16	40039000	40039800	1	801	338.48	36155	0
1_peak_136569_lociStitched	chr4	131132200	131133000	1	801	338.48	36156	0
2_peak_75818_lociStitched	chr18	24120400	24121200	2	802	338.48	36157	0
1_peak_159449_lociStitched	chr6	91559000	91560000	1	1001	338.4	36158	0
2_peak_194605_lociStitched	chr9	103848000	103849800	2	402	338.4	36159	0
1_peak_104914_lociStitched	chr2	37351000	37351800	1	801	338.24	36160	0
1_peak_50873_lociStitched	chr15	12306200	12307600	1	1401	338.24	36161	0
2_peak_9578_lociStitched	chr10	119789000	119792800	2	402	338.2	36162	0
1_peak_164211_lociStitched	chr6	143118800	143120000	1	1201	338.16	36163	0
1_peak_118784_lociStitched	chr3	34151000	34152200	1	1201	338.16	36164	0
1_peak_155035_lociStitched	chr6	33329600	33330800	1	1201	338.16	36165	0
1_peak_89125_lociStitched	chr1	39832200	39833400	1	1201	338.16	36166	0
1_peak_10007_lociStitched	chr10	123702400	123703200	1	801	338.08	36167	0
1_peak_33677_lociStitched	chr13	18012800	18013600	1	801	338.08	36168	0
1_peak_12603_lociStitched	chr11	32604800	32605400	1	601	338.04	36169	0
1_peak_1458_lociStitched	chr10	20733000	20734000	1	1001	338	36170	0
1_peak_116421_lociStitched	chr2	169389400	169390200	1	801	337.92	36171	0
1_peak_64627_lociStitched	chr16	48972200	48973000	1	801	337.92	36172	0
1_peak_63443_lociStitched	chr16	35094000	35095200	1	1201	337.92	36173	0
1_peak_57883_lociStitched	chr15	90535400	90537000	1	1601	337.92	36174	0
1_peak_124515_lociStitched	chr3	116832200	116833400	1	1201	337.8	36175	0
2_peak_157372_lociStitched	chr6	63414800	63417800	2	402	337.8	36176	0
1_peak_177206_lociStitched	chr8	26056600	26057400	1	801	337.76	36177	0
1_peak_112306_lociStitched	chr2	132422400	132424000	1	1601	337.6	36178	0
1_peak_24121_lociStitched	chr12	13314000	13315600	1	1601	337.6	36179	0
1_peak_97024_lociStitched	chr1	156539800	156540400	1	601	337.56	36180	0
5_peak_45857_lociStitched	chr14	51007800	51009000	5	1205	337.56	36181	0
1_peak_184244_lociStitched	chr8	122251800	122253200	1	1401	337.54	36182	0
1_peak_93347_lociStitched	chr1	93362600	93363200	1	601	337.5	36183	0
1_peak_20625_lociStitched	chr11	105409800	105410600	1	801	337.44	36184	0
1_peak_11543_lociStitched	chr11	21000000	21001200	1	1201	337.44	36185	0
1_peak_92880_lociStitched	chr1	89998000	89999200	1	1201	337.44	36186	0
1_peak_74841_lociStitched	chr18	8718800	8720000	1	1201	337.44	36187	0
1_peak_50079_lociStitched	chr14	121014800	121016400	1	1601	337.44	36188	0
2_peak_22377_lociStitched	chr11	118293800	118295200	2	402	337.4	36189	0
1_peak_131362_lociStitched	chr4	65321000	65322400	1	1401	337.4	36190	0
1_peak_168481_lociStitched	chr7	73765000	73765800	1	801	337.36	36191	0
2_peak_164730_lociStitched	chr7	3665800	3666600	2	802	337.36	36192	0
4_peak_186307_lociStitched	chr9	22476600	22478400	4	1804	337.32	36193	0
1_peak_183224_lociStitched	chr8	111910600	111912400	1	1801	337.32	36194	0
2_peak_34922_lociStitched	chr13	37239800	37243400	2	402	337.32	36195	0
3_peak_58737_lociStitched	chr15	98512600	98513600	3	1003	337.3	36196	0
1_peak_102503_lociStitched	chr2	19260200	19261200	1	1001	337.2	36197	0
1_peak_64570_lociStitched	chr16	45974000	45975200	1	1201	337.2	36198	0
1_peak_180456_lociStitched	chr8	79504400	79505600	1	1201	337.2	36199	0
1_peak_74239_lociStitched	chr17	89064400	89065000	1	601	337.14	36200	0
1_peak_64087_lociStitched	chr16	41612200	41613600	1	1401	337.12	36201	0
1_peak_38112_lociStitched	chr13	68674400	68675600	1	1201	337.08	36202	0
2_peak_130368_lociStitched	chr4	47881800	47882600	2	802	337.04	36203	0
1_peak_58123_lociStitched	chr15	92261000	92261400	1	401	337	36204	0
2_peak_91165_lociStitched	chr1	71271800	71272800	2	1002	336.9	36205	0
1_peak_154797_lociStitched	chr6	31898800	31899600	1	801	336.88	36206	0
1_peak_168091_lociStitched	chr7	66149400	66150800	1	1401	336.84	36207	0
1_peak_186231_lociStitched	chr9	21819000	21820000	1	1001	336.8	36208	0
1_peak_136701_lociStitched	chr4	132178400	132179000	1	601	336.78	36209	0
1_peak_68216_lociStitched	chr17	11715400	11716600	1	1201	336.72	36210	0
1_peak_166770_lociStitched	chr7	46671200	46672200	1	1001	336.7	36211	0
1_peak_44472_lociStitched	chr14	29909600	29911000	1	1401	336.7	36212	0
1_peak_62261_lociStitched	chr16	26306200	26307000	1	801	336.64	36213	0
1_peak_92148_lociStitched	chr1	84228800	84230000	1	1201	336.6	36214	0
1_peak_145904_lociStitched	chr5	89601000	89602200	1	1201	336.6	36215	0
2_peak_161054_lociStitched	chr6	111436400	111438200	2	402	336.6	36216	0
1_peak_190988_lociStitched	chr9	59431600	59433000	1	1401	336.56	36217	0
1_peak_2159_lociStitched	chr10	32073800	32074600	1	801	336.48	36218	0
1_peak_162058_lociStitched	chr6	117551600	117553200	1	1601	336.48	36219	0
2_peak_104032_lociStitched	chr2	31574400	31576800	2	1002	336.48	36220	0
2_peak_170001_lociStitched	chr7	91679400	91681200	2	402	336.42	36221	0
1_peak_86404_lociStitched	chr19	57802800	57803800	1	1001	336.4	36222	0
1_peak_118572_lociStitched	chr3	32143400	32144400	1	1001	336.4	36223	0
1_peak_196312_lociStitched	chr9	118108400	118109400	1	1001	336.4	36224	0
2_peak_10387_lociStitched	chr10	128749400	128750600	2	1202	336.36	36225	0
1_peak_22129_lociStitched	chr11	117357800	117358600	1	801	336.32	36226	0
2_peak_25753_lociStitched	chr12	35117400	35118800	2	402	336.28	36227	0
3_peak_180510_lociStitched	chr8	81068600	81070000	3	1403	336.28	36228	0
1_peak_167490_lociStitched	chr7	61837400	61838200	1	801	336.24	36229	0
1_peak_94098_lociStitched	chr1	121510600	121511600	1	1001	336.2	36230	0
1_peak_120046_lociStitched	chr3	56707200	56708400	1	1201	336.12	36231	0
1_peak_15813_lociStitched	chr11	66273200	66274400	1	1201	336.12	36232	0
1_peak_173827_lociStitched	chr7	131345800	131346800	1	1001	336.1	36233	0
1_peak_53807_lociStitched	chr15	59086200	59087000	1	801	336.08	36234	0
1_peak_9195_lociStitched	chr10	115025800	115026600	1	801	336.08	36235	0
1_peak_53941_lociStitched	chr15	61753600	61754400	1	801	336.08	36236	0
1_peak_62321_lociStitched	chr16	27925400	27926200	1	801	335.92	36237	0
1_peak_36952_lociStitched	chr13	54716800	54718000	1	1201	335.88	36238	0
1_peak_98518_lociStitched	chr1	169484600	169486000	1	1401	335.86	36239	0
1_peak_54551_lociStitched	chr15	67467600	67468400	1	801	335.76	36240	0
1_peak_89199_lociStitched	chr1	40235600	40236800	1	1201	335.76	36241	0
